date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
8/10/2022,27.7,21.8,22.04,16.4,29,,60,47.6,48.5,37,13.3,10.2,10.2,7,21,10.96,10.5,0,32,16,101.96,101.84,101.81,101.65,89.48,89.38,89.35,89.21,24100,18300,16100,8100,3.9,3,3.1,2.3,0,4,17,15,12,0,0,0,,6:15:00,1660133700,6.25,21:08:00,1660187280,21.13,14.88,6,6,30,30,18,20,,,,,,8,6.8,5.5,3,,,,
8/9/2022,27.5,20.57,20.6,13.7,26,,62,41.3,43.5,25,7.5,6.5,6.3,5.1,32,20.54,20,8,46,15,102.29,102.08,102.08,101.88,89.71,89.56,89.56,89.4,48300,24783.3,32200,16100,3.1,2.6,2.7,2.3,0,2.6,15.6,13.6,10.6,0,0,0,,6:14:00,1660047240,6.23,21:10:00,1660101000,21.17,14.93,7,7,27,27,16,17,,,,,,8,4.4,4,0,,,,
8/8/2022,29.3,21.68,21.65,14,28,,54,40.1,37,20,12.3,7.2,7.8,3.3,37,19.08,20,3,49,2,102.01,101.48,101.62,101.23,89.57,89.08,89.24,88.91,32200,25112.5,28150,24100,3,2.4,2.4,1.7,0,3.6,16.6,14.7,11.7,0,0,0,,6:12:00,1659960720,6.2,21:12:00,1660014720,21.2,15,7,7,30,30,10,11,,,,,,7,1.1,3.5,0,,,,
8/7/2022,30,22.38,21.7,13.4,30,,58,36.3,41,24,7.8,6.1,5.8,3.8,18,11.62,11,4,32,16,101.76,101.51,101.48,101.2,89.29,89.07,89.07,88.85,64400,46941.7,44250,24100,2.4,1.8,2,1.5,0,3.7,16.7,14.7,11.7,0,0,0,,6:11:00,1659874260,6.18,21:13:00,1659928380,21.22,15.03,7,7,29,29,13,15,,,,,,3,0.8,1.5,0,,,,
8/6/2022,26.1,17.48,16.7,7.3,,,73,45.2,48,23,5.9,4.2,4,2.2,27,15.29,16,5,40,18,102.37,101.81,101.88,101.38,89.63,89.2,89.25,88.87,64400,42916.7,44250,24100,2.5,2.1,2,1.6,1.3,0,11.7,9.7,6.7,0,0,0,,6:09:00,1659787740,6.15,21:15:00,1659842100,21.25,15.1,7,7,23,23,13,13,,,,,,5,1.5,2.5,0,,,,
8/5/2022,18.7,13.53,13.7,8.7,,,75,55.5,56.5,38,5.9,4.4,4.4,2.9,38,20.96,20.5,3,52,33,102.39,101.96,101.86,101.32,89.63,89.27,89.18,88.74,64400,35866.7,40250,16100,2.1,1.9,1.8,1.6,4.3,0,8.7,6.7,3.7,0,0,0,,6:08:00,1659701280,6.13,21:17:00,1659755820,21.28,15.15,6,6,17,17,7,8,,,,,,8,3.9,4.5,1,,,,
8/4/2022,21.9,15.2,16.2,10.5,,,100,73.7,74.5,49,13.5,10.2,9.2,4.9,31,16.21,17.5,4,51,35,101.27,100.7,100.79,100.32,88.7,88.25,88.33,87.96,48300,24416.7,24250,200,2.7,2.2,2.2,1.8,1.8,0,11.2,9.2,6.2,0,0,0,,6:06:00,1659614760,6.1,21:19:00,1659669540,21.32,15.22,7,7,23,23,10,10,,,,,,8,5,5,2,,,,
8/3/2022,28.2,19.36,21,13.8,27,,85,56.2,52.5,20,14.8,9.4,9,3.2,22,13.38,13.5,5,33,1,101.34,100.84,100.95,100.57,88.85,88.44,88.53,88.21,48300,27808.3,36200,24100,3.7,2.8,2.9,2.1,0,3,16,14,11,0,0,0,,6:05:00,1659528300,6.08,21:20:00,1659583200,21.33,15.25,7,8,27,27,14,15,,,,,,8,6.2,5,2,,,,
8/2/2022,23.8,18.33,18.75,13.7,,,78,54.6,55.5,33,11.1,8.6,8.7,6.2,36,14.62,21,6,51,34,101.38,101.05,101.03,100.69,88.86,88.63,88.61,88.36,48300,28141.7,32200,16100,3.2,2.6,2.6,2.1,0,0.8,13.8,11.8,8.8,0.2,0.2,0,,6:03:00,1659441780,6.05,21:22:00,1659496920,21.37,15.32,7,7,23,23,13,13,,,,,,7,3.7,4,1,,,,
8/1/2022,30.7,21.53,22.4,14.1,34,,97,66.2,66.5,36,15.8,14.1,12.9,10.1,36,20.71,18,0,74,1,101.5,100.92,100.88,100.27,89.08,88.57,88.54,88,24100,13895.8,15250,6400,3,2.6,2.5,2.1,0,4.4,17.4,15.4,12.4,0,0,0,,6:02:00,1659355320,6.03,21:23:00,1659410580,21.38,15.35,8,8,32,32,14,15,,,,,,8,3.8,4.5,1,,,,
7/31/2022,29.8,21,21.65,13.5,34,,94,68.1,65,36,16.7,14.1,14.1,11.5,27,12.92,13.5,0,39,2,101.8,101.43,101.5,101.19,89.33,88.97,89.06,88.78,64400,18641.7,35400,6400,3.7,2.5,2.7,1.7,0,3.6,16.6,14.7,11.7,0,0,0,,6:00:00,1659268800,6,21:25:00,1659324300,21.42,15.42,8,8,31,31,15,15,,,,,,8,2.1,4,0,,,,
7/30/2022,28.2,20.41,21.75,15.3,29,,89,60.7,59.5,30,14.2,11.9,11.3,8.4,24,10.92,12,0,57,35,101.92,101.65,101.65,101.38,89.36,89.2,89.19,89.03,64400,35679.2,37850,11300,2.7,2.1,2.1,1.6,0,3.8,16.8,14.8,11.8,3.2,3.2,0,,5:59:00,1659182340,5.98,21:27:00,1659238020,21.45,15.47,8,8,27,27,15,15,,,,,,8,4.6,4.5,1,,,,
7/29/2022,31.7,23.08,23.5,15.3,36,,81,56.8,57.5,34,15.8,13.5,13.8,11.7,43,11.96,21.5,0,68,30,101.54,101.3,101.28,101.02,89.07,88.94,88.88,88.7,32200,18366.7,18500,4800,3.9,2.7,3,2,0,5.5,18.5,16.5,13.5,2.8,2.8,0,,5:57:00,1659095820,5.95,21:28:00,1659151680,21.47,15.52,8,8,30,30,16,16,,,,,,8,4.1,4.5,1,,,,
7/28/2022,30.9,22.86,22.85,14.8,33,,81,57,57,33,14.8,13.2,13.3,11.9,27,16.96,17.5,8,42,13,101.98,101.69,101.72,101.45,89.5,89.25,89.27,89.04,32200,21587.5,21750,11300,2.6,2.3,2.2,1.8,0,4.8,17.9,15.8,12.8,0,0,0,,5:56:00,1659009360,5.93,21:30:00,1659065400,21.5,15.57,8,8,29,29,17,17,,,,,,5,2,2.5,0,,,,
7/27/2022,28.6,21.43,21.8,15,30,,82,59.3,58.5,35,14.9,12.6,12.9,10.9,20,11.25,10,0,39,3,101.99,101.93,101.92,101.86,89.52,89.43,89.43,89.34,48300,37212.5,36200,24100,2.9,2.2,2.2,1.6,0,3.8,16.8,14.8,11.8,0,0,0,,5:54:00,1658922840,5.9,21:31:00,1658979060,21.52,15.62,7,8,28,28,16,16,,,,,,7,3.2,4.5,2,,,,
7/26/2022,24.4,18.71,19.2,14,26,,83,63.3,62.5,42,12.4,11.3,11.2,9.9,16,8.08,8,0,,,102.1,101.98,101.97,101.85,89.5,89.42,89.4,89.31,40200,28820.8,32150,24100,2.2,1.8,1.8,1.3,0,1.2,14.2,12.2,9.2,0,0,0,,5:53:00,1658836380,5.88,21:33:00,1658892780,21.55,15.67,6,8,24,24,13,13,,,,,,8,5.2,4.5,1,,,,
7/25/2022,21.9,17.03,17.6,13.3,,,91,71.7,71.5,52,13.5,11.7,11.8,10.2,24,12.25,14,4,33,5,102.1,101.94,101.9,101.71,89.48,89.39,89.39,89.29,24100,18566.7,16900,9700,2.6,2.1,2.1,1.7,0.4,0,12.6,10.6,7.6,1.4,1.4,0,,5:52:00,1658749920,5.87,21:34:00,1658806440,21.57,15.7,6,6,20,21,13,14,,,,,,8,7.3,7,6,,,,
7/24/2022,27.1,20.63,19.8,12.5,29,,90,59,59.5,29,15.3,11.6,11.2,7.2,22,13.54,13.5,5,32,35,101.81,101.72,101.73,101.65,89.3,89.23,89.23,89.15,64400,25458.3,40250,16100,3,2.4,2.3,1.6,0,1.8,14.8,12.8,9.8,0,0,0,,5:50:00,1658663400,5.83,21:35:00,1658720100,21.58,15.75,7,7,28,28,13,14,,,,,,8,5.5,4.5,1,,,,
7/23/2022,25.4,18.58,18.45,11.5,27,,90,65.8,65.5,41,12.9,11.6,11.8,10.7,29,13.67,16,3,39,11,101.91,101.8,101.8,101.69,89.29,89.24,89.23,89.16,64400,37687.5,37850,11300,2.7,2.3,2.2,1.7,0,0.4,13.4,11.4,8.4,0,0,0,,5:49:00,1658576940,5.82,21:37:00,1658633820,21.62,15.8,7,7,25,25,13,13,,,,,,8,4.5,4.5,1,,,,
7/22/2022,23.1,16.68,17.7,12.3,25,,84,68.6,63.5,43,12.5,10.5,10.7,8.8,27,14.75,17,7,47,33,101.8,101.48,101.39,100.97,89.24,88.99,88.92,88.61,56300,30104.2,33800,11300,2.9,2.6,2.5,2,0.3,0,12.7,10.7,7.7,0.8,0.8,0,,5:48:00,1658490480,5.8,21:38:00,1658547480,21.63,15.83,7,7,22,22,12,12,,,,,,8,5.3,4,0,,,,
7/21/2022,28.2,21.31,19.7,11.2,29,,85,51,57,29,12.9,9.7,9.7,6.4,29,11.12,14.5,0,42,14,101.53,101.25,101.19,100.85,89.07,88.83,88.78,88.5,64400,41570.8,44250,24100,3.6,2.7,2.8,1.9,0,1.7,14.7,12.7,9.7,0,0,0,,5:46:00,1658403960,5.77,21:39:00,1658461140,21.65,15.88,7,7,28,28,14,15,,,,,,3,1.5,1.5,0,,,,
7/20/2022,25.5,18.69,17.55,9.6,27,,73,54.9,56.5,40,12.8,9.1,9.2,5.7,23,13.12,13,3,34,13,101.82,101.59,101.56,101.3,89.3,89.09,89.07,88.84,64400,41508.3,43450,22500,2.5,2.1,2,1.6,0.4,0,12.6,10.6,7.5,0,0,0,,5:45:00,1658317500,5.75,21:40:00,1658374800,21.67,15.92,7,7,26,26,12,12,,,,,,5,1.4,2.5,0,,,,
7/19/2022,28.9,22.02,21.35,13.8,27,,73,41.2,45,17,13.3,6.6,7.5,1.8,32,18.62,17.5,3,50,2,101.53,101.18,101.17,100.82,89.07,88.75,88.78,88.49,64400,45600,44250,24100,2.6,2.3,2.4,2.1,0,3.4,16.4,14.3,11.3,0,0,0,,5:44:00,1658231040,5.73,21:41:00,1658288460,21.68,15.95,8,8,27,27,11,12,,,,,,7,2,4,1,,,,
7/18/2022,19.8,16.37,16.35,12.9,,,89,73.5,70,51,13,11.5,11,9,41,14,20.5,0,57,23,101.26,101.02,101.02,100.78,88.79,88.56,88.59,88.39,32200,21445.8,20150,8100,3.1,2.8,2.8,2.5,1.6,0,11.3,9.3,6.3,3,3,0,,5:43:00,1658144580,5.72,21:43:00,1658202180,21.72,16,2,3,17,18,13,15,,,,,,8,6.8,4.5,1,,,,
7/17/2022,23.8,19.07,19.5,15.2,,,83,60.8,64.5,46,13.6,11.2,11.8,10.1,22,14.79,14.5,7,36,8,101.57,101.36,101.38,101.2,89.09,88.92,88.93,88.77,24100,20900,17700,11300,2.9,2.6,2.6,2.4,0,1.5,14.5,12.5,9.5,0,0,0,,5:41:00,1658058060,5.68,21:44:00,1658115840,21.73,16.05,6,8,24,24,14,15,,,,,,8,4.5,4,0,,,,
7/16/2022,27.8,22.16,20.55,13.3,30,,80,50.2,55.5,31,15.4,10.9,9.2,3.1,24,16.46,15,6,37,7,101.31,101.14,101.15,101,88.93,88.79,88.8,88.67,64400,45482.6,44250,24100,4,3.2,3.3,2.6,0,2.5,15.6,13.6,10.6,0,0,0,,5:40:00,1657971600,5.67,21:45:00,1658029500,21.75,16.08,8,8,29,29,14,14,,,,,,4,1.7,2,0,,,,
7/15/2022,30,23.1,21.25,12.5,31,,69,38.2,45.5,22,12.6,7.1,8,3.4,26,10.25,13,0,41,16,101.4,101.22,101.16,100.91,88.98,88.83,88.79,88.6,64400,47612.5,44250,24100,3.6,2.8,2.8,2,0,3.2,16.2,14.2,11.2,0,0,0,,5:39:00,1657885140,5.65,21:46:00,1657943160,21.77,16.12,8,8,30,30,16,17,,,,,,4,1.1,2,0,,,,
7/14/2022,27.1,20.02,18.7,10.3,28,,86,57.5,56,26,13.2,10.4,10.1,7,27,14.04,15,3,37,12,101.67,101.45,101.42,101.17,89.15,88.96,88.96,88.77,64400,40895.8,44250,24100,2.9,2.5,2.5,2,0,0.7,13.7,11.7,8.7,0,,,,5:38:00,1657798680,5.63,21:47:00,1657856820,21.78,16.15,8,8,30,30,14,15,,,,,,7,3.5,3.5,0,,,,
7/13/2022,24.5,18.56,18.3,12.1,27,,81,57.2,61,41,13.7,9.8,9.7,5.7,29,15.38,16.5,4,45,34,101.46,100.99,101.03,100.6,88.95,88.58,88.65,88.36,48300,26458.3,36200,24100,3.2,2.5,2.5,1.8,0,0.3,13.3,11.3,8.3,0,0,0,,5:37:00,1657712220,5.62,21:47:00,1657770420,21.78,16.17,8,8,27,27,12,12,,,,,,6,2.9,3,0,,,,
7/12/2022,30.1,23.46,21.9,13.7,31,,69,38.2,41,13,11.2,7.4,4.8,-1.6,35,17.38,21.5,8,49,17,101.59,101.16,101.13,100.67,89.1,88.78,88.75,88.4,64400,44929.2,44250,24100,2.4,2.1,2,1.6,0,3.9,16.9,14.9,11.9,0,0,0,,5:36:00,1657625760,5.6,21:48:00,1657684080,21.8,16.2,8,8,30,30,17,17,,,,,,7,2.8,3.5,0,,,,
7/11/2022,25,20.35,18,11,26,,63,43.8,48.5,34,11.4,7.5,6.8,2.1,34,16.96,20,6,45,16,102.14,101.94,101.88,101.62,89.59,89.41,89.36,89.14,64400,40225,44250,24100,2.6,2.2,2.4,2.1,0,0,13,11,8,0,0,0,,5:35:00,1657539300,5.58,21:49:00,1657597740,21.82,16.23,8,8,26,26,14,16,,,,,,1,0.5,0.5,0,,,,
7/10/2022,24.4,18.71,17.89,11.4,,,69,41.8,45.5,22,8.1,4.9,4.5,1,33,14.21,18.5,4,48,29,102.01,101.8,101.78,101.55,89.44,89.27,89.26,89.08,64400,26070.8,37850,11300,2.6,2.4,2.4,2.2,0.1,0,12.9,10.9,7.9,0.4,0.4,0,,5:34:00,1657452840,5.57,21:50:00,1657511400,21.83,16.27,7,7,24,24,11,14,,,,,,8,4.8,5,2,,,,
7/9/2022,25.8,19.63,18.85,11.9,26,,63,43.1,46,29,10.5,6.6,6.3,2.1,34,14.33,20,6,46,27,101.78,101.54,101.53,101.28,89.26,89.06,89.05,88.84,64400,40645.8,37850,11300,2.9,2.6,2.6,2.3,0,0.9,13.8,11.8,8.8,0.2,0.2,0,,5:33:00,1657366380,5.55,21:51:00,1657425060,21.85,16.3,8,8,26,26,11,14,,,,,,8,3.9,4.5,1,,,,
7/8/2022,25.3,19.38,18,10.7,27,,79,53.1,57.5,36,13.6,9.1,9.3,5,35,8.83,17.5,0,86,15,101.61,101.5,101.49,101.36,89.09,89.01,88.99,88.89,64400,40029.2,37850,11300,3.2,2.6,2.5,1.8,0,0,13,11,8,0,0,0,,5:32:00,1657279920,5.53,21:51:00,1657338660,21.85,16.32,8,8,27,27,12,13,,,,,,8,3.1,4,0,,,,
7/7/2022,24.3,17.95,17.75,11.2,27,,95,76,72.5,50,15.8,13.4,13.7,11.6,26,14.29,14.5,3,104,8,101.81,101.54,101.56,101.3,89.17,88.98,88.98,88.79,32200,26616.7,24150,16100,2.6,2.1,2.1,1.7,0.2,0,12.8,10.8,7.8,17,17,0,,5:31:00,1657193460,5.52,21:52:00,1657252320,21.87,16.35,8,8,23,23,13,14,,,,,,8,5.1,4.5,1,,,,
7/6/2022,18.1,13.08,12.85,7.6,,,92,84.1,82,72,13.6,10.4,10.3,7,19,9.96,11.5,4,,,102.08,101.93,101.93,101.78,89.37,89.25,89.26,89.14,32200,22254.2,22550,12900,2.7,2.2,2,1.4,5.2,0,7.8,5.8,2.8,0,0,0,,5:30:00,1657107000,5.5,21:52:00,1657165920,21.87,16.37,6,8,21,21,13,13,,,,,,8,5.3,4,0,,,,
7/5/2022,21.8,15.17,15.75,9.7,,,98,69.9,67.5,37,12.1,8.9,8.4,4.8,27,10.92,13.5,0,40,2,101.75,101.47,101.53,101.31,89.14,88.86,88.94,88.75,64400,22095.8,32400,400,2.2,1.9,1.8,1.4,2.2,0,10.8,8.8,5.8,10.4,10.4,0,,5:29:00,1657020540,5.48,21:53:00,1657079580,21.88,16.4,7,7,21,21,9,9,,,,,,8,4,4.5,1,,,,
7/4/2022,14.6,12.12,12.5,10.4,,,97,90.9,88,79,11.8,10.7,10.5,9.2,21,11.71,12.5,4,31,9,101.84,101.75,101.7,101.56,89.14,89.06,89.03,88.91,24100,8850,12650,1200,2.5,2.2,2.1,1.8,5.5,0,7.5,5.5,2.5,5.7,5.7,0,,5:28:00,1656934080,5.47,21:53:00,1656993180,21.88,16.42,2,2,14,14,11,11,,,,,,8,7.9,7.5,7,,,,
7/3/2022,13.9,11.95,12.05,10.2,,,89,80.3,79.5,70,10,8.7,8.8,7.7,12,7.12,6,0,,,102.08,101.94,101.95,101.82,89.37,89.23,89.25,89.12,24100,14433.3,16100,8100,2.4,2.3,2.2,2.1,6,0,7,5,2,0.6,0.6,0,,5:27:00,1656847620,5.45,21:54:00,1656906840,21.9,16.45,5,5,15,15,11,11,,,,,,8,7.8,7,6,,,,
7/2/2022,17,12.92,13.8,10.6,,,95,83.5,79.5,64,12,10.1,10.4,8.8,23,11.29,11.5,0,33,2,102.13,101.97,101.99,101.85,89.41,89.3,89.31,89.21,24100,15791.7,14050,4000,2.9,2.4,2.5,2.1,4.2,0,8.8,6.8,3.8,1,1,0,,5:27:00,1656761220,5.45,21:54:00,1656820440,21.9,16.45,5,5,19,19,10,11,,,,,,8,7.5,6.5,5,,,,
7/1/2022,23.5,16.63,17.14,10.8,,,85,62.6,60.5,36,11.8,9,9.2,6.5,28,10.88,16,4,49,28,101.96,101.73,101.77,101.58,89.37,89.16,89.22,89.07,56300,25562.5,33000,9700,3.2,2.6,2.6,2,0.9,0,12.1,10.1,7.1,17.6,17.6,0,,5:26:00,1656674760,5.43,21:55:00,1656734100,21.92,16.48,7,7,26,26,11,11,,,,,,8,5.5,5.5,3,,,,
6/30/2022,20.8,16.02,15.45,10.1,,,81,56.2,58,35,9,6.8,6.5,4.1,25,11.29,12.5,0,37,34,102.22,102.11,102.08,101.95,89.52,89.44,89.42,89.32,32200,25808.3,24150,16100,3.2,2.6,2.5,1.9,2.5,0,10.4,8.4,5.5,0,0,0,,5:25:00,1656588300,5.42,21:55:00,1656647700,21.92,16.5,7,7,22,22,10,10,,,,,,7,4.1,4,1,,,,
6/29/2022,18.4,13.65,14.45,10.5,,,87,69.2,65,43,10.9,7.8,7.2,3.6,29,13.71,14.5,0,51,34,101.99,101.29,101.47,100.94,89.29,88.72,88.88,88.47,64400,29625,36250,8100,2.8,2.5,2.5,2.1,3.5,0,9.4,7.5,4.5,5,5,0,,5:25:00,1656501900,5.42,21:55:00,1656561300,21.92,16.5,5,7,18,18,10,11,,,,,,8,6,4.5,1,,,,
6/28/2022,23.1,16.62,16.64,10.2,,,93,74.1,71,49,14.6,11.6,12.2,9.7,34,16.08,18.5,3,45,15,102.44,101.68,101.68,100.91,89.82,89.13,89.13,88.44,32200,20312.5,20150,8100,2.9,2.6,2.6,2.3,1.4,0,11.6,9.6,6.6,1.4,1.4,0,,5:24:00,1656415440,5.4,21:55:00,1656474900,21.92,16.52,8,8,23,23,13,13,,,,,,8,4.7,4,0,,,,
6/27/2022,24.8,17.92,16.55,8.3,25,,82,51.8,57.5,33,11.3,7.2,8,4.7,26,11.17,13,0,62,4,102.44,102.23,102.19,101.95,89.76,89.62,89.58,89.39,48300,27129.2,36200,24100,3.7,3.1,3,2.4,1.4,0,11.6,9.6,6.5,0,0,0,,5:24:00,1656329040,5.4,21:55:00,1656388500,21.92,16.52,8,8,25,25,11,11,,,,,,8,4.8,4,0,,,,
6/26/2022,23.9,17.43,15.6,7.3,,,73,41.8,46.5,20,5.3,2.9,2,-1.2,21,8.79,10.5,0,34,13,102.82,102.52,102.54,102.27,90.02,89.82,89.83,89.64,64400,52316.7,44250,24100,9.1,2.9,5.3,1.5,2.4,0,10.6,8.6,5.6,0,0,0,,5:23:00,1656242580,5.38,21:55:00,1656302100,21.92,16.53,7,7,25,25,10,10,,,,,,3,1.5,1.5,0,,,,
6/25/2022,19.7,13.76,13.5,7.3,,,75,51.5,52.5,30,5.6,3.5,3.2,0.8,23,12.25,11.5,0,31,15,103.15,103,102.96,102.77,90.29,90.16,90.14,90,64400,46279.2,40250,16100,3.1,2.3,2.4,1.6,4.5,0,8.5,6.5,3.5,0,0,0,,5:23:00,1656156180,5.38,21:55:00,1656215700,21.92,16.53,7,7,19,19,6,8,,,,,,7,2.8,3.5,0,,,,
6/24/2022,15.2,10.35,11.05,6.9,,,91,69.1,67,43,6.5,4.6,4.2,2,46,30,29.5,13,71,35,103.01,102.32,102.32,101.62,90.13,89.49,89.5,88.87,32200,20912.5,19300,6400,2.3,1.9,1.9,1.5,7,0,6,4,1.1,2,2,0,,5:22:00,1656069720,5.37,21:55:00,1656129300,21.92,16.55,3,3,13,15,6,6,,,,,,8,7.2,6,4,,,,
6/23/2022,13.3,10.57,10.25,7.2,,,94,75,73.5,53,10,6.1,5.9,1.8,36,18.33,19.5,3,51,35,101.56,101.26,101.28,101,88.82,88.63,88.63,88.44,56300,26383.3,28750,1200,2.6,2.2,2.2,1.8,7.8,0,5.2,3.2,0.2,14.8,14.8,0,,5:22:00,1655983320,5.37,21:55:00,1656042900,21.92,16.55,3,5,14,17,8,9,,,,,,8,6.3,4.5,1,,,,
6/22/2022,26.3,18.42,19,11.7,,,82,48.1,54,26,9.2,6.7,6.6,4,41,15.38,20.5,0,63,36,101.48,101.22,101.18,100.87,88.99,88.76,88.74,88.48,64400,40900,44250,24100,2.2,1.9,1.8,1.5,0,1,14,12,9,0,0,0,,5:22:00,1655896920,5.37,21:55:00,1655956500,21.92,16.55,8,8,24,24,10,10,,,,,,8,4.5,5,2,,,,
6/21/2022,23,16.83,15.3,7.6,,,85,51.5,56.5,28,8.6,5.6,5.7,2.8,29,9.88,14.5,0,46,26,102.29,102,101.9,101.51,89.59,89.35,89.3,89.02,64400,47275,44250,24100,2.2,1.9,1.8,1.4,2.7,0,10.3,8.3,5.3,0,0,0,,5:21:00,1655810460,5.35,21:55:00,1655870100,21.92,16.57,7,7,23,23,12,12,,,,,,8,5.2,4.5,1,,,,
6/20/2022,19.4,14.1,14.5,9.6,,,80,64.2,63.5,47,9.9,7.3,7.5,5.2,34,19.42,17,0,51,34,102.06,101.8,101.83,101.6,89.36,89.15,89.17,88.98,32200,23779.2,24150,16100,2.3,2.1,2,1.8,3.5,0,9.5,7.5,4.5,0.8,0.8,0,,5:21:00,1655724060,5.35,21:55:00,1655783700,21.92,16.57,6,6,18,18,10,10,,,,,,8,6.2,4.5,1,,,,
6/19/2022,19.5,14.65,15.25,11,,,88,71.4,64,40,11.4,9.3,8,4.6,24,12.58,13.5,3,41,13,101.57,101.27,101.29,101.01,88.98,88.71,88.74,88.49,64400,36875,40250,16100,2.4,2.1,2.1,1.8,2.8,0,10.2,8.2,5.2,0,0,0,,5:21:00,1655637660,5.35,21:54:00,1655697240,21.9,16.55,6,7,20,20,10,11,,,,,,8,6.7,5.5,3,,,,
6/18/2022,20.1,15.63,16.1,12.1,,,95,77.4,74,53,13.3,11.5,10.8,8.2,21,9.67,10.5,0,47,32,101.01,100.74,100.76,100.51,88.49,88.27,88.3,88.11,32200,19821.7,20150,8100,2.8,2.3,2.2,1.7,1.9,0,11.1,9.1,6.1,7.6,7.6,0,,5:21:00,1655551260,5.35,21:54:00,1655610840,21.9,16.55,7,8,20,20,12,13,,,,,,8,6.6,5.5,3,,,,
6/17/2022,20.7,16.06,16.35,12,,,92,78.1,77,62,14.4,12.1,12.3,10.2,25,15.54,15,5,35,6,101.35,100.92,100.9,100.45,88.78,88.43,88.39,88.01,56300,23133.3,32200,8100,2.8,2.5,2.5,2.1,1.6,0,11.3,9.3,6.3,1.2,1.2,0,,5:21:00,1655464860,5.35,21:54:00,1655524440,21.9,16.55,8,8,24,24,14,14,,,,,,8,7,6,4,,,,
6/16/2022,19.3,14.44,13.65,8,,,85,64,68.5,52,10.6,7.6,7.5,4.5,30,14.58,15,0,45,16,101.78,101.59,101.55,101.32,89.11,88.96,88.93,88.75,48300,29633.3,29800,11300,2.5,2.3,2.1,1.7,4.3,0,8.7,6.7,3.6,0,0,0,,5:21:00,1655378460,5.35,21:53:00,1655437980,21.88,16.53,6,8,19,19,12,12,,,,,,8,7,5,2,,,,
6/15/2022,16.1,12.18,12.65,9.2,,,88,71,71,54,7.9,6.9,6.5,5.2,54,40.25,34.5,15,82,32,101.76,101.18,101.17,100.58,89.04,88.53,88.51,87.97,64400,30712.5,37850,11300,2.6,2.3,2.4,2.1,5.3,0,7.7,5.7,2.6,1.8,1.8,0,,5:21:00,1655292060,5.35,21:53:00,1655351580,21.88,16.53,4,6,16,16,7,8,,,,,,8,6.4,5,2,,,,
6/14/2022,12.3,9.36,10.19,8.1,,,94,87.8,85,76,8.6,7.5,7.7,6.7,61,41.04,40,19,93,34,100.65,100.19,100.25,99.85,88.03,87.63,87.68,87.33,16100,9133.3,10450,4800,2.7,2.4,2.4,2.1,7.8,0,5.2,3.2,0.2,34.3,34.3,0,,5:21:00,1655205660,5.35,21:52:00,1655265120,21.87,16.52,1,1,12,12,9,10,,,,,,8,8,7.5,7,,,,
6/13/2022,15,10.6,12.1,9.2,,,94,84,77.5,61,9.3,7.9,8,6.7,34,19.96,19,4,49,36,100.65,100.48,100.39,100.13,88.1,87.94,87.87,87.64,16100,11075,10450,4800,3.2,2.8,2.8,2.3,5.9,0,7.1,5.1,2.1,26.1,26.1,0,,5:21:00,1655119260,5.35,21:51:00,1655178660,21.85,16.5,2,2,14,14,9,9,,,,,,8,8,8,8,,,,
6/12/2022,18.6,13.08,13.25,7.9,,,84,62.6,65.5,47,8.5,5.9,5.8,3,25,13.58,12.5,0,36,5,100.72,100.59,100.59,100.46,88.2,88.09,88.07,87.95,64400,33937.5,37850,11300,3.4,2.6,2.6,1.9,4.8,0,8.2,6.2,3.2,2.8,2.8,0,,5:22:00,1655032920,5.37,21:51:00,1655092260,21.85,16.48,7,7,19,19,10,10,,,,,,8,5.4,4.5,1,,,,
6/11/2022,22,16.95,17.35,12.7,,,57,42.9,44.5,32,6.9,4.2,3.2,-0.4,31,13.5,17,3,48,34,100.68,100.52,100.52,100.36,88.23,88.12,88.11,87.98,64400,37216.7,40250,16100,2.9,2.6,2.6,2.3,0.6,0,12.3,10.3,7.3,0,0,0,,5:22:00,1654946520,5.37,21:50:00,1655005800,21.83,16.47,7,7,22,22,11,11,,,,,,8,5.4,5.5,3,,,,
